uid,vid,cid,playtime,duration,date,rank
102012,102318,100037,4098,15655,20200904,2
102012,104423,100330,14476,11295,20200904,3
102012,100276,100024,56282,12088,20200904,4
102012,101916,100054,19165,10900,20200904,5
102017,100458,100000,11045,3994,20200904,1
102017,103118,100037,10971,8127,20200904,2
102017,104074,100054,10971,57567,20200904,3
102017,101145,100013,22070,11534,20200904,4
102017,102805,100017,11086,7367,20200904,5
102021,100458,100000,8963,3994,20200904,1
102021,103885,100015,8975,8921,20200904,2
102021,100219,100083,8967,10449,20200904,3
102021,104403,100113,8947,10688,20200904,4
102021,102095,100015,8952,11912,20200904,5
102027,103104,100063,175,8281,20200904,1
102027,100458,100000,4068,3994,20200904,2
102027,105034,100054,1037,8359,20200904,3
102027,106164,100054,13883,10309,20200904,4
102027,103399,100037,5342,10217,20200904,5
102032,100620,100027,2016,10000,20200904,1
102032,102217,100037,21377,8567,20200904,2
102032,102973,100049,0,7367,20200904,3
102032,104686,100011,891,8267,20200904,4
102032,103382,100197,849,41367,20200904,5
102033,102749,100288,4979,140017,20200904,1
102033,100443,100026,8421,9000,20200904,2
102033,102138,100012,7659,17067,20200904,3
102033,103686,100010,4910,8234,20200904,4
102033,102318,100037,3590,15634,20200904,5
102034,106300,100009,15208,11332,20200904,1
102034,101273,100017,15214,7175,20200904,2
102034,100801,100055,32548,3065,20200904,3
102034,104048,100054,15174,31201,20200904,4
102034,105145,100000,15148,8638,20200904,5
102035,100580,100017,2615,3390,20200904,1
102035,103791,100338,12439,8367,20200904,2
102035,106038,100009,487,10007,20200904,3
102035,100562,100055,1107,9634,20200904,4
102035,101516,100019,721,9600,20200904,5
102047,102725,100224,25254,7106,20200904,1
102047,104213,100049,7285,6067,20200904,2
102047,101952,100014,7470,24103,20200904,3
102047,104100,100000,9799,7756,20200904,4
102047,100580,100017,5469,3390,20200904,5
102048,101120,100037,6672,10635,20200904,1
102048,104670,100017,14755,6934,20200904,2
102048,100538,100000,7094,7234,20200904,3
102048,104213,100049,12541,6067,20200904,4
102048,103509,100009,7395,6574,20200904,5
102049,101335,100181,9886,9195,20200904,1
102049,103399,100037,9916,10217,20200904,2
102049,102659,100008,6939,7955,20200904,3
102049,102658,100281,5879,9531,20200904,4
102049,101365,100037,6824,8731,20200904,5
102051,100928,100028,13548,8034,20200904,1
102051,100458,100000,13533,3994,20200904,2
102051,103237,100017,784,6522,20200904,3
102051,100023,100013,13279,5771,20200904,4
102051,103971,100054,12831,57558,20200904,5
102052,103471,100001,9341,56734,20200904,1
102052,104048,100054,9200,31201,20200904,2
102052,100458,100000,9389,3994,20200904,3
102052,100212,100082,664,19870,20200904,4
102052,103176,100309,602,13143,20200904,5
102061,103375,100027,11900,11284,20200904,1
102061,103326,100000,12354,9100,20200904,2
102061,102725,100224,13036,7106,20200904,3
102061,101062,100051,7714,7255,20200904,4
102061,100801,100055,14136,3065,20200904,5
102067,100458,100000,4752,3994,20200904,1
102067,101766,100009,4763,5400,20200904,2
102067,104726,100057,8727,8685,20200904,3
102067,101577,100031,10439,4600,20200904,4
102067,105362,100054,11826,11776,20200904,5
102068,100801,100055,7355,3065,20200904,1
102068,103484,100009,4674,25124,20200904,2
102068,102193,100049,3863,12246,20200904,3
102068,102484,100028,4682,10169,20200904,4
102068,102484,100028,6030,10169,20200904,5
102069,102864,100017,2955,10221,20200904,1
102069,103552,100053,9073,10731,20200904,2
102069,102318,100037,3312,15655,20200904,3
102069,102396,100027,15341,6634,20200904,4
102069,107435,100018,4604,4041,20200904,5
102070,104177,100017,8288,7900,20200904,1
102070,100928,100028,12835,8034,20200904,2
102070,107081,100026,10124,8612,20200904,3
102070,101489,100026,2787,8342,20200904,4
102070,101572,100005,12826,9173,20200904,5
102082,102859,100019,5960,13255,20200904,1
102082,102517,100054,118347,10321,20200904,2
102082,103782,100049,17539,12213,20200904,3
102082,103536,100000,4657,9567,20200904,4
102082,103939,100054,39869,18458,20200904,5
102085,103678,100019,6880,9600,20200904,1
102085,102285,100260,21431,20471,20200904,2
102085,101894,100000,5347,14134,20200904,3
102085,104048,100054,3255,31199,20200904,4
102085,100276,100024,79644,12067,20200904,5
102096,100019,100019,6327,9855,20200904,1
102096,102725,100224,8308,7106,20200904,2
102096,100801,100055,12376,3065,20200904,3
102096,101169,100013,7213,7871,20200904,4
102096,102977,100068,9673,10635,20200904,5
102108,104530,100054,786,20455,20200904,1
102108,100021,100000,775,5805,20200904,2
102108,100177,100000,10644,31486,20200904,3
102108,103972,100000,808,5434,20200904,4
102108,100452,100000,550,6038,20200904,5
102109,100801,100055,4582,3065,20200904,1
102109,100458,100000,7773,3994,20200904,2
102109,103899,100017,7855,31182,20200904,3
102109,103092,100009,4903,13655,20200904,4
102109,102318,100037,13634,15655,20200904,5
102116,100356,100000,13820,9056,20200904,1
102116,103065,100203,5885,20205,20200904,2
102116,102318,100037,6423,15655,20200904,3
102116,100517,100010,10090,27395,20200904,4
102116,105461,100179,13792,14139,20200904,5
102119,106502,100063,7998,8246,20200904,1
102119,104213,100049,2484,6067,20200904,2
102119,105343,100101,2190,11512,20200904,3
102119,103792,100253,2497,11500,20200904,4
102119,102872,100059,8377,10008,20200904,5
102124,103262,100313,5806,16038,20200904,1
102124,100315,100000,1719,12355,20200904,2
102124,102421,100000,6267,14070,20200904,3
102124,101002,100017,4151,7467,20200904,4
102124,103987,100147,9222,12034,20200904,5
102134,104455,100000,10181,6038,20200904,1
102134,101867,100027,10101,8638,20200904,2
102134,107321,100027,10015,11075,20200904,3
102134,102964,100026,10075,8335,20200904,4
102134,103422,100000,10146,5800,20200904,5
102135,100452,100000,9531,6038,20200904,1
102135,102795,100262,7525,12334,20200904,2
102135,104455,100000,899,6000,20200904,3
102135,103205,100026,5926,7209,20200904,4
102135,100573,100049,21997,12367,20200904,5
102141,100602,100013,487,20034,20200904,1
102141,101025,100009,861,39893,20200904,2
102141,100852,100049,20508,8734,20200904,3
102141,105034,100054,4233,8359,20200904,4
102141,103283,100054,2798,49016,20200904,5
102144,100410,100000,3939,13269,20200904,1
102144,101906,100063,3634,6367,20200904,2
102144,105144,100013,8258,7167,20200904,3
102144,101807,100005,8359,7723,20200904,4
102144,102865,100023,8292,6780,20200904,5
102147,106059,100000,15234,12400,20200904,1
102147,105203,100011,15179,11562,20200904,2
102147,100458,100000,15149,3994,20200904,3
102147,106140,100401,15162,8334,20200904,4
102147,100743,100141,15127,12034,20200904,5
102149,101307,100193,15062,9280,20200904,1
102149,107381,100000,15157,6088,20200904,2
102149,100546,100000,12981,9021,20200904,3
102149,103931,100019,14087,140156,20200904,4
102149,105421,100236,13209,9567,20200904,5
102151,102725,100224,17640,7106,20200904,1
102151,103650,100333,7935,9400,20200904,2
102151,100893,100000,11153,9103,20200904,3
102151,103260,100034,521699,6223,20200904,4
102151,101678,100000,5839,14122,20200904,5
102156,105626,100026,2904,8219,20200904,1
102156,104726,100057,8108,8685,20200904,2
102156,101764,100049,2862,9557,20200904,3
102156,106032,100017,7936,10588,20200904,4
102156,100517,100010,518,27395,20200904,5
102170,103845,100019,9894,8200,20200904,1
102170,104266,100017,10927,9467,20200904,2
102170,102103,100005,14928,14164,20200904,3
102170,100373,100049,10811,7640,20200904,4
102170,100915,100027,10906,6688,20200904,5
102174,103536,100000,5854,9534,20200904,1
102174,100084,100035,2711,11600,20200904,2
102174,102107,100054,71793,22709,20200904,3
102174,101450,100090,1702,15267,20200904,4
102174,107944,100053,24276,11705,20200904,5
102175,101610,100027,12937,17183,20200904,1
102175,103205,100026,39977,7209,20200904,2
102175,100579,100000,13266,8000,20200904,3
102175,102162,100019,13359,11200,20200904,4
102175,103756,100019,13221,5200,20200904,5
102178,101038,100023,5559,6967,20200904,1
102178,103332,100019,9122,20155,20200904,2
102178,100100,100013,4654,8534,20200904,3
102178,101734,100037,3523,9753,20200904,4
102178,103163,100000,9237,6188,20200904,5
102189,100286,100096,405,9067,20200904,1
102189,104656,100000,9392,9355,20200904,2
102189,103745,100005,9683,7058,20200904,3
102189,100321,100099,9527,7522,20200904,4
102189,100563,100113,9330,5062,20200904,5
102192,100956,100023,11729,13793,20200904,1
102192,103205,100026,71,7209,20200904,2
102192,102095,100015,11076,12000,20200904,3
102192,101343,100049,12603,36034,20200904,4
102192,105362,100054,12572,11734,20200904,5
102194,102725,100224,11046,7167,20200904,1
102194,103262,100313,18346,16100,20200904,2
102194,105926,100028,4262,7008,20200904,3
102194,101450,100090,18071,15334,20200904,4
102194,108175,100028,4139,7367,20200904,5
102202,107166,100018,7375,3968,20200904,1
102202,104268,100270,6880,9034,20200904,2
102202,109555,100028,3367,11616,20200904,3
102202,105161,100018,6012,4055,20200904,4
102202,105134,100017,4212,11560,20200904,5
102209,104452,100009,6058,11352,20200904,1
102209,101663,100026,1070,7360,20200904,2
102209,101145,100013,10910,11534,20200904,3
102209,105203,100011,1063,11562,20200904,4
102209,100801,100055,10993,3065,20200904,5
102213,103262,100313,12223,16038,20200904,1
102213,104846,100027,12825,7121,20200904,2
102213,102843,100005,2003,14999,20200904,3
102213,101002,100017,2010,7467,20200904,4
102213,101610,100027,2112,17183,20200904,5
102235,101324,100018,1138,23963,20200904,1
102235,105087,100177,1014,9755,20200904,2
102235,103939,100054,2077,18458,20200904,3
102235,104200,100000,1350,11075,20200904,4
102235,104386,100030,4192,13201,20200904,5
102237,104112,100035,14076,14382,20200904,1
102237,102725,100224,16203,7167,20200904,2
102237,100458,100000,18990,3967,20200904,3
102237,101066,100000,19260,5155,20200904,4
102237,100408,100049,19307,7942,20200904,5
102239,100801,100055,6448,3065,20200904,1
102239,101368,100005,6105,7709,20200904,2
102239,101238,100005,6743,139134,20200904,3
102239,103927,100027,6803,5572,20200904,4
102239,103509,100009,38733,6574,20200904,5
102240,103252,100042,11821,7100,20200904,1
102240,102356,100005,0,142153,20200904,2
102240,103199,100000,12429,13167,20200904,3
102240,100562,100055,11781,9634,20200904,4
102240,106027,100028,12722,9335,20200904,5
102244,103262,100313,6588,16038,20200904,1
102244,102318,100037,25889,15655,20200904,2
102244,100517,100010,11422,27395,20200904,3
102244,101536,100037,21534,10248,20200904,4
102244,104587,100010,5477,14934,20200904,5
102254,107394,100028,99009,8788,20200904,1
102254,104965,100049,2103,12028,20200904,2
102254,107109,100147,4230,7544,20200904,3
102254,100801,100055,6375,3065,20200904,4
102254,101631,100215,6571,6788,20200904,5
102259,103265,100000,19087,9955,20200904,1
102259,101312,100000,3634,38220,20200904,2
102259,101756,100000,12555,8725,20200904,3
102259,104213,100049,13156,6067,20200904,4
102259,102558,100012,4479,48437,20200904,5
102268,108012,100009,8712,6467,20200904,1
102268,102872,100059,6220,10008,20200904,2
102268,102756,100224,24522,10440,20200904,3
102268,105709,100049,7871,5291,20200904,4
102268,105391,100018,0,50109,20200904,5
102280,100046,100005,18499,9195,20200904,1
102280,108012,100009,1361,6421,20200904,2
102280,103471,100001,18466,56734,20200904,3
102280,102771,100027,18456,8034,20200904,4
102280,107316,100019,1333,5527,20200904,5
102281,100458,100000,2012,3994,20200904,1
102281,102318,100037,1072,15655,20200904,2
102281,102846,100037,542,7234,20200904,3
102281,102451,100049,2872,8943,20200904,4
102281,103537,100080,1069,10155,20200904,5
102289,100801,100055,2237,3065,20200904,1
102289,102318,100037,2202,15655,20200904,2
102289,101939,100011,2245,8101,20200904,3
102289,103894,100011,10514,10455,20200904,4
102289,100286,100096,2217,9067,20200904,5
102294,104423,100330,16032,11295,20200904,1
102294,100007,100007,5166,19321,20200904,2
102294,101066,100000,10893,5155,20200904,3
102294,103458,100019,3140,11078,20200904,4
102294,102809,100017,16067,20521,20200904,5
102295,100801,100055,7134,3034,20200904,1
102295,100579,100000,7150,8000,20200904,2
102295,103471,100001,12173,56734,20200904,3
102295,104560,100000,3153,8034,20200904,4
102295,102725,100224,4159,7167,20200904,5
102299,102340,100023,8675,10264,20200904,1
102299,101094,100049,173704,10008,20200904,2
102299,105645,100005,12493,10624,20200904,3
102299,100562,100055,10629,9634,20200904,4
102299,101013,100043,11068,11796,20200904,5
102302,105926,100028,7423,7029,20200904,1
102302,103315,100027,7229,55821,20200904,2
102302,102318,100037,7110,15655,20200904,3
102302,105487,100048,7221,16355,20200904,4
102302,103691,100000,7190,7338,20200904,5
102305,107580,100028,6719,5873,20200904,1
102305,102864,100017,6882,10200,20200904,2
102305,102345,100000,6885,13200,20200904,3
102305,103913,100000,7085,7000,20200904,4
102305,103930,100037,7061,10967,20200904,5
102307,102725,100224,6990,7167,20200904,1
102307,107430,100147,9078,10134,20200904,2
102307,100801,100055,3986,3034,20200904,3
102307,103987,100147,6370,12013,20200904,4
102307,103894,100011,12167,10434,20200904,5
102313,101412,100026,2208,18267,20200904,1
102313,100893,100000,12293,9103,20200904,2
102313,101821,100007,10896,10309,20200904,3
102313,100801,100055,2238,3034,20200904,4
102313,106672,100147,12002,7134,20200904,5
102318,102725,100224,8297,7106,20200904,1
102318,100458,100000,59995,3994,20200904,2
102318,103653,100049,3065,10472,20200904,3
102318,102123,100000,2345,6321,20200904,4
102318,105318,100009,2950,3437,20200904,5
102325,100635,100019,93,10217,20200904,1
102325,101745,100226,8682,9868,20200904,2
102325,104699,100028,8791,8637,20200904,3
102325,100579,100000,9470,8033,20200904,4
102325,106416,100028,0,5961,20200904,5
102331,106300,100009,6620,11332,20200904,1
102331,106089,100009,8326,9200,20200904,2
102331,103801,100339,9255,11055,20200904,3
102331,101120,100037,7527,10635,20200904,4
102331,101118,100175,6531,9034,20200904,5
102336,101062,100051,13880,7255,20200904,1
102336,104214,100015,7949,10100,20200904,2
102336,100675,100000,13921,13255,20200904,3
102336,102068,100000,12910,9234,20200904,4
102336,105920,100045,12948,8055,20200904,5
102338,103795,100027,11882,10017,20200904,1
102338,103409,100077,2889,10449,20200904,2
102338,101256,100190,11759,5712,20200904,3
102338,102691,100099,11846,9817,20200904,4
102338,103118,100037,3005,8127,20200904,5
102343,102421,100000,9622,14070,20200904,1
102343,100458,100000,1985,3994,20200904,2
102343,100110,100000,9643,6656,20200904,3
102343,104100,100000,9633,7756,20200904,4
102343,103142,100043,9724,58467,20200904,5
102352,102749,100288,13324,140017,20200904,1
102352,102795,100262,5820,12288,20200904,2
102352,100276,100024,10042,12088,20200904,3
102352,101243,100049,2336,11267,20200904,4
102352,107111,100009,3646,6084,20200904,5
102358,105466,100049,25979,27688,20200904,1
102358,102725,100224,2742,7106,20200904,2
102358,101061,100022,2063,9728,20200904,3
102358,101678,100000,3036,14122,20200904,4
102358,102859,100019,3863,13255,20200904,5
102376,108235,100019,0,11509,20200904,1
102376,105487,100048,4027,16355,20200904,2
102376,103791,100338,1700,8399,20200904,3
102376,102234,100028,2902,14000,20200904,4
102376,101678,100000,2536,14122,20200904,5
102387,103504,100000,20632,9010,20200904,1
102387,102421,100000,18814,14070,20200904,2
102387,100171,100012,5992,33817,20200904,3
102387,103409,100077,692,10449,20200904,4
102387,102299,100013,3141,11017,20200904,5
102396,102609,100043,737,11099,20200904,1
102396,102318,100037,6364,15655,20200904,2
102396,103038,100010,6116,6873,20200904,3
102396,102138,100012,3259,17090,20200904,4
102396,100080,100017,3761,6167,20200904,5
102409,102846,100037,11533,7234,20200904,1
102409,102657,100106,1901,6834,20200904,2
102409,100672,100024,23053,9427,20200904,3
102409,102318,100037,37051,15655,20200904,4
102409,101926,100010,103698,20776,20200904,5
102420,104443,100017,7496,8120,20200904,1
102420,102875,100045,7773,8242,20200904,2
102420,103471,100001,7800,56734,20200904,3
102420,102865,100023,7768,6780,20200904,4
102420,104500,100009,7792,16600,20200904,5
102426,100801,100055,10005,3065,20200904,1
102426,101814,100027,9590,8161,20200904,2
102426,102418,100054,9986,57567,20200904,3
102426,103509,100009,10002,6574,20200904,4
102426,101002,100017,9995,7467,20200904,5
102442,102596,100010,22383,8734,20200904,1
102442,103037,100038,22318,9799,20200904,2
102442,103509,100009,22329,6574,20200904,3
102442,101714,100054,22392,11841,20200904,4
102442,104656,100000,21990,9355,20200904,5
102453,103931,100019,9236,140156,20200904,1
102453,100458,100000,6525,3967,20200904,2
102453,102725,100224,6570,7167,20200904,3
